,index,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cc(-c5ccccc5)c(Oc5c(-c6ccccc6)cccc5-c5ccccc5)c(-c5ccccc5)c4)c(=O)c3cc12,137,14.12750327268618,14.12750327268618,0.060870490326069504,-0.6005700528855462,0.180430594522846,11.320754716981131,688.7390000000003,660.515,688.199821996,252,0,0.26566950712544807,-0.4547539127492648,0.4547539127492648,0.26566950712544807,0.37735849056603776,0.7358490566037735,1.1320754716981132,16.482752349875557,9.944203922996193,2.2417593086383367,-2.220257292332611,2.477719339240659,-2.2317674490964228,5.980515575950893,0.4895159677824614,3.6345789461150777,1.3565266830833753,2839.8150232097737,36.05310203820238,28.076912315939175,28.076912315939175,25.957530133630154,17.09171768734816,17.09171768734816,12.790775919548535,12.790775919548535,9.631224396975991,9.631224396975991,7.090754555938777,7.090754555938777,-7.379999999999997,2477205296746.168,31.590812329458373,12.744057067610491,5.390559364174157,301.5252233776573,4.736862953800049,11.49902366656781,0.0,0.0,22.237067580208027,0.0,24.162127257234495,4.567099647791355,0.0,0.0,139.52644257461708,46.519274240634424,22.253805966787983,27.232283132542747,4.736862953800049,21.544896857859182,0.0,9.551078168738563,0.0,0.0,0.0,205.20712716495873,0.0,61.694021874827335,26.973930534008083,0.0,11.49902366656781,0.0,9.551078168738563,0.0,0.0,0.0,182.97005958475074,0.0,71.7398950661187,0.0,98.22999999999999,22.237067580208027,19.178148736287287,0.0,21.544896857859182,28.313312924645363,37.94780859797333,12.13273413692322,12.13273413692322,139.52644257461708,4.9839785209472085,4.736862953800049,8.369996068011941,0.0,55.44930424224346,0.2638683278812599,4.57507053318968,1.1757106811317874,51.832716814208545,0.0,0.0,0.0,0.0,53,1,7,0,0,0,7,2,9,6,1,7,7,0,0,0,9,8.888500000000002,210.84369999999964,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.320754716981131
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3cc(-c5ccccc5)c(Oc5c(-c6ccccc6)cccc5-c5ccccc5)c(-c5ccccc5)c3)C4=O)ccc21,138,14.513124283436158,14.513124283436158,0.23672825781578166,-0.47832440401981935,0.15555149891125933,12.983050847457626,764.8370000000002,732.5809999999999,764.231122124,280,0,0.26566567985451656,-0.4547539127492648,0.4547539127492648,0.26566567985451656,0.3220338983050847,0.7288135593220338,1.2372881355932204,16.48277905288655,9.94224742556405,2.3810741271192484,-2.2365339905503165,2.4931683763379167,-2.290240128482674,6.3468158343606245,0.08742204999466996,3.7239177495829434,1.1462400838456446,2881.667338588531,40.03622970132781,31.38631339269768,31.38631339269768,28.92385662881894,19.16308489239407,19.16308489239407,14.368126188738158,14.368126188738158,10.846003586075128,10.846003586075128,7.9583977925447105,7.9583977925447105,-8.159999999999998,59074234372025.29,35.2678056993337,14.407050985168809,6.181658793481143,339.3484981959664,4.736862953800049,11.49902366656781,0.0,0.0,23.628718917406022,0.0,24.494937340293617,4.899909730850478,0.0,0.0,151.65917671154028,69.77891136095164,22.253805966787983,27.941192241471544,23.915011690087333,29.316105192089584,0.0,5.316788604006331,0.0,0.0,4.899909730850478,210.3111850890979,0.0,67.13353858353777,14.953561288656857,5.687386274683562,11.49902366656781,0.0,23.628718917406022,0.0,0.0,41.43195470307527,188.0573791223099,0.0,55.634514916969955,0.0,92.78,23.628718917406022,19.178148736287287,0.0,16.690354475090988,45.00366739973635,33.380708950181976,4.899909730850478,36.39820241076966,115.26097430077064,41.714991014776,4.736862953800049,7.326495456142606,0.0,54.71415852417377,2.3174053512785724,9.540410446362749,-0.6286605400571019,59.73019076209942,0.0,0.0,0.0,0.0,59,1,7,0,2,2,8,0,8,5,1,7,8,0,0,0,10,11.498099999999987,229.51669999999953,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983050847457626
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cc(-c5ccccc5)c(Oc5c(-c6ccccc6)cccc5-c5ccccc5)c(-c5ccccc5)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,139,15.422102173702882,15.422102173702882,0.046628458628923175,-6.122353694155982,0.1149997492152036,13.647058823529411,914.8580000000002,882.6019999999996,914.2215414440001,334,0,0.4107222062120973,-0.4547539127492648,0.4547539127492648,0.4107222062120973,0.36764705882352944,0.75,1.2058823529411764,19.424875007583687,9.71400964135086,2.7259242553673544,-2.3818630251271324,2.5724525886852376,-2.5452223317680227,6.344857185378731,-0.2882381143779464,3.768128975931185,1.1629800188965542,3207.3144158500268,47.536229701327784,35.15410023075303,35.15410023075303,32.667873564675226,21.04697831142175,21.04697831142175,16.113644326823426,16.113644326823426,12.229115720796996,12.229115720796996,9.04782201018319,9.04782201018319,-8.579999999999998,1898121934197232.5,43.32011621567052,16.38585559018623,7.014789865270958,383.4365369567136,4.736862953800049,11.49902366656781,0.0,5.41499046939678,23.628718917406022,12.35259703488695,24.494937340293617,4.899909730850478,26.34249028604892,0.0,151.65917671154028,69.77891136095164,22.253805966787983,27.941192241471544,50.257501976136254,29.316105192089584,0.0,5.316788604006331,0.0,17.76758750428373,4.899909730850478,221.43808807249187,0.0,56.006635600143774,14.953561288656857,32.02987656073248,11.49902366656781,0.0,35.981315952292974,5.41499046939678,0.0,52.55885768646926,188.0573791223099,0.0,44.507611933575966,0.0,92.78,74.77701537187173,19.178148736287287,26.34249028604892,5.687386274683562,64.08466497566384,33.22008276610007,12.13273413692322,60.6636706846161,84.17956049400728,0.0,4.736862953800049,99.74048003315849,0.0,54.54391732148767,1.8696388762937655,-4.807201237276038,-3.5435502666317555,49.19142266127983,-12.244707388311964,0.0,0.0,0.05454545454545454,68,1,7,0,2,2,8,0,8,5,1,13,9,0,0,0,10,13.241799999999975,243.4126999999994,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,8,0,2,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.647058823529411
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cc(-c5ccccc5)c(Oc5c(-c6ccccc6)cccc5-c5ccccc5)c(-c5ccccc5)c3)C4=O)ccc21,140,14.447237253565543,14.447237253565543,0.16548237829113255,-0.5214290543331634,0.14635962803771885,12.9,780.8360000000002,748.5799999999999,780.226036744,286,0,0.2657827527005888,-0.45733038336249976,0.45733038336249976,0.2657827527005888,0.3333333333333333,0.75,1.2666666666666666,16.4848552181821,9.942277042594919,2.3818360054526933,-2.2365006630358106,2.4934600116985206,-2.2902145414908515,6.345027996554186,0.08741931774635076,3.723146155381082,1.1112451580471943,2903.370083088039,40.74333648251436,31.794561683161543,31.794561683161543,29.407019876413333,19.321333182857934,19.321333182857934,14.364242512955533,14.364242512955533,10.691302172858943,10.691302172858943,7.820552357789975,7.820552357789975,-8.36,91851312959879.72,36.012663445673596,14.858914428215394,6.38327188880379,344.4620434254733,9.473725907600098,22.99804733313562,0.0,0.0,23.628718917406022,0.0,24.494937340293617,4.899909730850478,0.0,0.0,139.52644257461708,70.78474251448087,22.253805966787983,27.941192241471544,28.651874643887382,29.316105192089584,0.0,5.316788604006331,0.0,0.0,4.899909730850478,210.3111850890979,0.0,67.50565926671159,19.690424242456906,5.687386274683562,22.99804733313562,0.0,23.628718917406022,0.0,0.0,41.43195470307527,188.0573791223099,0.0,44.507611933575966,0.0,102.00999999999999,23.628718917406022,19.178148736287287,0.0,28.003317800071887,34.06282475792927,33.380708950181976,23.099010936235306,18.19910120538483,115.26097430077064,41.714991014776,9.473725907600098,13.37426847963068,0.0,54.303353734941936,2.2717434681305,7.9609946920291375,-0.20060596739282266,58.79024559266058,0.0,0.0,0.0,0.0,60,1,8,0,2,2,8,0,8,6,1,8,9,0,0,0,10,11.623399999999986,230.59669999999954,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
O=C1NC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5ccccc5)c(Oc5c(-c6ccccc6)cccc5-c5ccccc5)c(-c5ccccc5)c3)C4=O)ccc21,141,14.518996512824803,14.518996512824803,0.027794394644454767,-4.3041954489348395,0.14353786517812023,13.193548387096774,828.9020000000003,796.646,828.1930223640001,298,0,0.26568764960505875,-0.4547539127492648,0.4547539127492648,0.26568764960505875,0.3709677419354839,0.7741935483870968,1.2741935483870968,32.22791945840819,9.942277958988319,2.391591137285315,-2.236521458566418,2.493273361435883,-2.2903917905108457,7.911416882555294,0.08741854902092376,3.750404364881824,1.1305458685814445,3145.12443999173,42.536229701327805,32.611058264089266,33.427554845016985,30.16787356467523,19.654666516191263,21.13782976378565,14.765617228032847,16.71529984500145,11.076202352318692,12.825275019400646,8.027888513766023,9.340445270263205,-8.209999999999999,194727028775420.47,38.02103212940974,15.114107412354386,6.461672895251261,355.97389657775295,4.736862953800049,11.49902366656781,0.0,9.837253136417502,23.628718917406022,0.0,24.494937340293617,13.317706715179416,0.0,0.0,139.52644257461708,70.78474251448087,22.253805966787983,37.7321591925071,32.33280867441627,39.15335832850709,0.0,5.316788604006331,0.0,9.79096695103555,4.899909730850478,210.3111850890979,0.0,56.006635600143774,14.953561288656857,5.687386274683562,11.49902366656781,0.0,32.04651590173496,9.837253136417502,0.0,41.43195470307527,197.84834607334545,0.0,44.507611933575966,0.0,126.91999999999999,33.46597205382352,27.59594572061622,0.0,37.7321591925071,22.6259266499618,44.34698574949406,30.33183534230805,12.13273413692322,139.52644257461708,5.316788604006331,4.736862953800049,35.171814119032014,0.0,53.923198724949565,2.1598292580020044,6.509791506922495,-1.5677953888089449,56.02402389550437,0.0,0.0,-4.3041954489348395,0.0,62,1,9,0,2,2,8,0,8,7,1,10,9,0,0,0,10,10.663899999999993,235.97449999999955,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.193548387096774
O=C1NC(=O)c2ccc3c4c(ccc1c24)C(=O)N(c1cc(-c2ccccc2)c(Oc2c(-c4ccccc4)cccc2-c2ccccc2)c(-c2ccccc2)c1)C3=O,142,14.669085613956021,14.669085613956021,0.22207419402977324,-0.5709427954738999,0.16436899864550383,13.157894736842104,738.7990000000002,708.5590000000001,738.2154720600001,270,0,0.2654867292370812,-0.4547539127492648,0.4547539127492648,0.2654867292370812,0.3508771929824561,0.7017543859649122,1.1228070175438596,16.48277611846427,9.85840854535935,2.3843987517012004,-2.302849940546323,2.4951563524086815,-2.416257075760168,6.389759013640212,0.0836814933291254,3.2603536559762873,1.2207544920461497,2776.0508716723566,38.62201613895472,30.231612854318428,30.231612854318428,27.95753013363015,18.508384354014826,18.508384354014826,13.918767451620392,13.918767451620392,10.634215929047842,10.634215929047842,7.991864084830359,7.991864084830359,-7.899999999999997,18920585896638.8,33.65265863058825,13.440996950424559,5.518622366209746,326.97306852163763,4.736862953800049,11.49902366656781,0.0,0.0,23.628718917406022,0.0,24.494937340293617,4.899909730850478,0.0,0.0,139.52644257461708,58.65200837755764,55.28006036250556,5.687386274683562,23.915011690087333,40.08855362101917,0.0,5.316788604006331,0.0,0.0,4.899909730850478,198.1784509521747,0.0,56.006635600143774,14.953561288656857,5.687386274683562,11.49902366656781,0.0,23.628718917406022,0.0,0.0,41.43195470307527,175.9246449853867,0.0,55.28006036250556,0.0,92.78,23.628718917406022,19.178148736287287,0.0,22.253805966787983,39.08576135357495,33.380708950181976,17.032643867773697,12.13273413692322,127.39370843769387,29.58225687785277,4.736862953800049,7.32661087629189,0.0,56.21226561490383,2.9619132760821585,7.94346021294114,-1.0903434865649237,55.64609350634588,0.0,0.0,0.0,0.0,57,1,7,0,2,2,8,0,8,5,1,7,7,0,0,0,10,10.984299999999989,221.58669999999955,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.157894736842104
O=C1NC(=O)C2CC3C(=O)N(c4ccc(Oc5ccccc5)cc4)C(=O)C3CC12,143,12.960523633096233,12.960523633096233,0.23926771379620604,-0.5549580645057743,0.8119110530911934,28.20689655172414,390.39500000000015,372.25100000000015,390.121571676,146,0,0.23720730910687635,-0.45738190450301913,0.45738190450301913,0.23720730910687635,0.6896551724137931,1.206896551724138,1.7586206896551724,16.48060781212149,9.69972297691645,2.5735724042604247,-2.2778911675863447,2.462883635996991,-2.345089883951943,6.223351506083117,-0.1290749808692203,3.148922020468213,1.3674131418105866,977.2579608187308,20.12059138570063,15.408222109657508,15.408222109657508,14.024877143252588,9.581976439111775,9.581976439111775,7.671779635136236,7.671779635136236,6.056074990999313,6.056074990999313,4.619013121936993,4.619013121936993,-3.48,6969244.598452576,17.607143161404515,6.54621995854967,2.8103004770446876,166.18975449243277,4.736862953800049,11.49902366656781,0.0,23.628718917406022,0.0,0.0,29.394847071144092,0.0,0.0,0.0,18.19910120538483,49.23984565662168,0.0,29.359010459329134,23.915011690087333,29.316105192089584,0.0,5.316788604006331,23.671624184645573,12.841643245852019,4.899909730850478,54.59730361615449,0.0,11.49902366656781,14.953561288656857,5.687386274683562,11.49902366656781,0.0,23.628718917406022,19.178148736287287,23.671624184645573,12.841643245852019,54.59730361615449,0.0,0.0,0.0,92.78,23.671624184645573,19.178148736287287,0.0,36.470362163258045,17.186409941251373,0.0,4.899909730850478,24.26546827384644,30.33183534230805,5.316788604006331,4.736862953800049,5.747849011658535,0.0,51.064713110425345,2.3188258647734847,0.4682862759301256,-2.128142383951851,16.049932693571943,0.4785354275924125,0.0,0.0,0.2727272727272727,29,1,7,1,2,3,2,0,2,5,1,7,3,1,2,3,5,2.2670999999999992,101.79470000000005,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.20689655172414
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5ncc(-c6ccccc6)cn5)cc3)C4=O)ccc21,144,13.372160874636663,13.372160874636663,0.2707750082555489,-0.45701499436908644,0.32665752151171973,13.85,522.5200000000003,504.3760000000004,522.1328050559999,190,0,0.2656649753888238,-0.28813680141852643,0.28813680141852643,0.2656649753888238,0.5,1.075,1.775,16.181838858079495,9.9695898969281,2.3677788334248073,-2.138784308516762,2.3341264778861914,-2.2873349623954167,6.343686360842898,0.08742476624505371,3.4314839856605555,1.147574500530013,1881.6864957008986,27.379739930764963,20.78958852457897,20.78958852457897,19.474366886035767,12.48639716935562,12.48639716935562,9.457935364701678,9.457935364701678,7.098445611852672,7.098445611852672,5.018703250441908,5.018703250441908,-5.759999999999999,2646260305.312783,23.363604298661315,8.918912708744987,3.6980986739220216,227.50296631016056,0.0,0.0,5.824404497999927,0.0,23.628718917406022,0.0,24.494937340293617,14.867866772744895,0.0,0.0,42.46456947923127,65.22129102278387,23.520590126620142,27.941192241471544,19.178148736287287,29.316105192089584,0.0,15.284745645900749,0.0,0.0,4.899909730850478,125.64299913693831,0.0,33.6416619564849,10.216698334856808,5.687386274683562,0.0,0.0,33.59667595930044,0.0,0.0,41.43195470307527,103.38919317015034,0.0,33.6416619564849,0.0,109.33000000000001,23.628718917406022,19.178148736287287,0.0,11.126902983393991,33.76559673947147,21.590264205941466,0.0,73.05735782784225,30.33183534230805,15.284745645900749,0.0,0.0,0.0,60.639322090383615,2.27173328144741,5.595972110131255,-1.2111831314747334,26.679148464262422,3.525007185250031,0.0,0.0,0.0,40,1,8,0,2,2,4,1,5,6,1,8,4,0,0,0,7,5.161800000000005,147.7186999999998,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc(C5(c6ccc(OC(=O)c7ccc8c(c7)C(=O)NC8=O)cc6)CCCC5)cc4)cc3C2=O)cc1C,145,13.658198972337123,13.658198972337123,0.13828821199070496,-0.6573738355498862,0.09190399617444985,15.186440677966102,780.8330000000002,744.545,780.2471661120001,290,0,0.34304781031505904,-0.422939964040113,0.422939964040113,0.34304781031505904,0.5254237288135594,1.0338983050847457,1.6271186440677967,16.53965921747648,9.7297527172516,2.38895692796455,-2.3050242964699956,2.469203368391834,-2.2892679589979297,6.344470785171923,0.07246429340442283,3.9232816413414398,0.8793875636067043,2781.070749018946,41.000695795395075,32.165982696939196,32.165982696939196,28.500878003548014,19.353354921175008,19.353354921175008,15.180842655597404,15.180842655597404,11.689288112773939,11.689288112773939,8.5999190228455,8.5999190228455,-7.459999999999997,29331149950234.062,37.136180051991936,14.483991182453058,6.481862572826106,338.94954708947296,9.473725907600098,11.49902366656781,0.0,0.0,23.628718917406022,11.938610575903699,24.494937340293617,14.48898409899412,0.0,0.0,67.43894686200652,132.86623141695458,5.41499046939678,39.06809522486554,38.24094901203103,41.25471576799328,0.0,5.316788604006331,0.0,44.94575136048208,4.899909730850478,183.02822335466377,0.0,22.6259266499618,19.690424242456906,5.687386274683562,11.49902366656781,0.0,35.56732949330972,5.41499046939678,13.847474399381248,110.08502451310495,127.39370843769387,0.0,11.126902983393991,0.0,136.14999999999998,35.56732949330972,28.76722310443093,0.0,38.79569941957875,17.186409941251373,63.9639051727365,36.39820241076966,30.33183534230805,74.51114508399735,5.316788604006331,9.473725907600098,11.371816987739143,0.0,78.56291814230443,2.2151002074316906,7.414844151630167,-2.6421484630118144,36.99056433308291,3.84850300693304,3.988401633890426,0.0,0.14285714285714285,59,1,10,1,2,3,6,0,6,8,1,10,8,1,0,1,9,8.953140000000001,219.22169999999943,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,6,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.186440677966102
O=C(Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(Oc7ccccc7)cc6)cc4)C5=O)cc3)CCCC2)cc1)c1ccc2c(c1)C(=O)NC2=O,146,13.633612945474963,13.633612945474963,0.0943109208208337,-0.6826198494787585,0.0754909307124911,14.676923076923076,860.8750000000001,824.5869999999998,860.236995352,318,0,0.34304781031505904,-0.45737981594719235,0.45737981594719235,0.34304781031505904,0.4461538461538462,0.8769230769230769,1.4153846153846155,16.540384593528096,9.72975269644239,2.3881473406620217,-2.305024376153472,2.469501029684444,-2.2873364732712256,6.343890346795007,0.0724642934189672,4.014077146924702,0.7738826224227143,3049.0620338033373,44.657550044887444,34.44658089300467,34.44658089300467,31.612163788879663,20.90788537381532,20.90788537381532,15.849179358536471,15.849179358536471,11.919122792423131,11.919122792423131,8.635368821242617,8.635368821242617,-8.64,832392637194152.6,40.43328809912972,16.570354967443816,7.7777103332804085,371.5038475257576,18.947451815200196,34.49707099970343,0.0,0.0,23.628718917406022,11.938610575903699,24.494937340293617,14.48898409899412,0.0,0.0,55.30621272508329,145.29588759847826,5.41499046939678,39.06809522486554,47.71467491963113,41.25471576799328,0.0,5.316788604006331,0.0,31.09827696110082,4.899909730850478,208.29952278203942,0.0,34.49707099970343,29.164150150057004,5.687386274683562,34.49707099970343,0.0,35.56732949330972,5.41499046939678,0.0,98.95812152971095,163.7919108484635,0.0,0.0,0.0,154.60999999999999,35.56732949330972,28.76722310443093,0.0,38.79569941957875,34.43494544110309,47.45961103923241,36.39820241076966,72.79640482153933,54.59730361615449,5.316788604006331,18.947451815200196,23.191438730573356,0.0,78.5106641750461,2.213522576428477,2.9948443641136464,-0.3711019628527611,46.40770796995422,3.8029241467369665,0.0,0.0,0.09433962264150944,65,1,12,1,2,3,7,0,7,10,1,12,11,1,0,1,10,10.253899999999991,237.3436999999994,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,7,0,2,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.676923076923076
